frame_indexes,detected_coordinates,frog_id_kmm,frog_id_gmm,frog_id_dbscan
651,"(89.0, 402.0)",0,3,0
652,"(91.0, 401.0)",0,3,0
653,"(92.0, 401.0)",0,3,0
654,"(90.0, 401.0)",0,3,0
655,"(1077.0, 402.0)",4,1,3
656,"(1078.0, 401.0)",4,1,3
657,"(1079.0, 402.0)",4,1,3
658,"(1099.0, 402.0)",4,1,3
659,"(1113.0, 402.0)",4,1,3
660,"(1243.0, 402.0)",6,1,-1
661,"(1263.0, 403.0)",6,1,4
662,"(219.0, 380.0)",0,0,0
662,"(1262.0, 402.0)",6,1,4
663,"(460.0, 360.0)",1,4,0
664,"(460.0, 361.0)",1,4,0
665,"(458.0, 361.0)",1,4,0
666,"(440.0, 380.0)",1,4,0
667,"(90.0, 422.0)",0,3,0
668,"(1056.0, 401.0)",4,1,3
669,"(87.0, 403.0)",0,3,0
670,"(69.0, 421.0)",0,3,0
671,"(89.0, 423.0)",0,3,0
672,"(76.0, 422.0)",0,3,0
673,"(69.0, 422.0)",0,3,0
674,"(69.0, 422.0)",0,3,0
675,"(69.0, 423.0)",0,3,0
676,"(70.0, 422.0)",0,3,0
677,"(1305.0, 421.0)",6,1,4
678,"(1305.0, 401.0)",6,1,4
678,"(213.0, 373.0)",0,0,0
678,"(1118.0, 402.0)",4,1,3
679,"(1119.0, 402.0)",4,1,3
680,"(1119.0, 420.0)",4,1,3
681,"(1139.0, 402.0)",4,1,3
682,"(1140.0, 402.0)",4,1,3
683,"(1161.0, 404.0)",4,1,3
684,"(1078.0, 401.0)",4,1,3
685,"(1077.0, 402.0)",4,1,3
686,"(1056.0, 401.0)",4,1,3
686,"(91.0, 422.0)",0,3,0
687,"(89.0, 425.0)",0,3,0
688,"(89.0, 442.0)",0,3,0
689,"(89.0, 440.0)",0,3,0
690,"(89.0, 422.0)",0,3,0
691,"(101.0, 422.0)",0,3,0
692,"(109.0, 404.0)",0,3,0
693,"(129.0, 383.0)",0,3,0
694,"(193.0, 380.0)",0,0,0
695,"(232.0, 380.0)",0,0,0
696,"(235.0, 380.0)",0,0,0
697,"(1263.0, 402.0)",6,1,4
698,"(1099.0, 416.0)",4,1,3
699,"(1099.0, 401.0)",4,1,3
700,"(1097.0, 402.0)",4,1,3
701,"(109.0, 421.0)",0,3,0
702,"(77.0, 422.0)",0,3,0
703,"(69.0, 422.0)",0,3,0
704,"(69.0, 422.0)",0,3,0
705,"(1056.0, 401.0)",4,1,3
706,"(439.0, 368.0)",1,4,0
707,"(439.0, 376.0)",1,4,0
708,"(458.0, 376.0)",1,4,0
709,"(440.0, 379.0)",1,4,0
710,"(91.0, 401.0)",0,3,0
711,"(108.0, 400.0)",0,3,0
712,"(109.0, 402.0)",0,3,0
713,"(110.0, 420.0)",0,3,0
714,"(130.0, 402.0)",0,3,0
715,"(130.0, 402.0)",0,3,0
716,"(1305.0, 401.0)",6,1,4
717,"(1078.0, 402.0)",4,1,3
718,"(1093.0, 402.0)",4,1,3
719,"(1097.0, 402.0)",4,1,3
720,"(1079.0, 402.0)",4,1,3
721,"(1079.0, 402.0)",4,1,3
722,"(152.0, 381.0)",0,3,0
723,"(151.0, 380.0)",0,3,0
724,"(481.0, 380.0)",1,4,0
725,"(481.0, 380.0)",1,4,0
726,"(481.0, 379.0)",1,4,0
727,"(481.0, 380.0)",1,4,0
728,"(481.0, 380.0)",1,4,0
729,"(108.0, 402.0)",0,3,0
730,"(129.0, 401.0)",0,3,0
731,"(189.0, 381.0)",0,0,0
732,"(233.0, 380.0)",0,0,0
733,"(294.0, 380.0)",1,0,0
734,"(733.0, 504.0)",2,6,1
735,"(728.0, 504.0)",2,6,1
736,"(728.0, 505.0)",2,6,1
737,"(1303.0, 421.0)",6,1,4
738,"(89.0, 422.0)",0,3,0
739,"(117.0, 403.0)",0,3,0
740,"(501.0, 380.0)",1,4,0
741,"(504.0, 380.0)",1,4,0
742,"(502.0, 379.0)",1,4,0
743,"(501.0, 380.0)",1,4,0
744,"(500.0, 380.0)",1,4,0
745,"(481.0, 380.0)",1,4,0
745,"(1311.0, 422.0)",6,1,4
746,"(1305.0, 462.0)",6,5,4
747,"(1306.0, 461.0)",6,5,4
747,"(460.0, 361.0)",1,4,0
748,"(460.0, 361.0)",1,4,0
749,"(747.0, 505.0)",2,6,1
750,"(748.0, 510.0)",2,6,1
751,"(747.0, 523.0)",2,6,1
752,"(747.0, 515.0)",2,6,1
753,"(109.0, 419.0)",0,3,0
754,"(91.0, 422.0)",0,3,0
755,"(90.0, 422.0)",0,3,0
756,"(109.0, 422.0)",0,3,0
757,"(90.0, 422.0)",0,3,0
758,"(89.0, 422.0)",0,3,0
759,"(88.0, 442.0)",0,3,0
760,"(501.0, 380.0)",1,4,0
761,"(501.0, 379.0)",1,4,0
762,"(500.0, 380.0)",1,4,0
763,"(233.0, 380.0)",0,0,0
764,"(207.0, 361.0)",0,0,0
765,"(213.0, 364.0)",0,0,0
766,"(747.0, 524.0)",2,6,1
767,"(747.0, 524.0)",2,6,1
768,"(747.0, 522.0)",2,6,1
769,"(747.0, 506.0)",2,6,1
770,"(93.0, 402.0)",0,3,0
771,"(106.0, 401.0)",0,3,0
772,"(108.0, 382.0)",0,3,0
773,"(1307.0, 462.0)",6,5,4
774,"(1305.0, 465.0)",6,5,4
775,"(131.0, 401.0)",0,3,0
776,"(131.0, 401.0)",0,3,0
777,"(129.0, 402.0)",0,3,0
778,"(91.0, 422.0)",0,3,0
779,"(128.0, 422.0)",0,3,0
780,"(100.0, 422.0)",0,3,0
781,"(88.0, 422.0)",0,3,0
782,"(729.0, 504.0)",2,6,1
783,"(747.0, 505.0)",2,6,1
784,"(748.0, 522.0)",2,6,1
785,"(1310.0, 422.0)",6,1,4
786,"(501.0, 380.0)",1,4,0
787,"(481.0, 380.0)",1,4,0
788,"(481.0, 380.0)",1,4,0
789,"(481.0, 380.0)",1,4,0
790,"(130.0, 381.0)",0,3,0
791,"(109.0, 398.0)",0,3,0
791,"(1311.0, 422.0)",6,1,4
792,"(1306.0, 421.0)",6,1,4
793,"(89.0, 422.0)",0,3,0
794,"(90.0, 423.0)",0,3,0
795,"(150.0, 402.0)",0,3,0
796,"(192.0, 381.0)",0,0,0
797,"(191.0, 381.0)",0,0,0
798,"(747.0, 523.0)",2,6,1
799,"(129.0, 421.0)",0,3,0
800,"(1283.0, 421.0)",6,1,4
801,"(1305.0, 402.0)",6,1,4
802,"(1308.0, 420.0)",6,1,4
803,"(1308.0, 422.0)",6,1,4
804,"(500.0, 380.0)",1,4,0
805,"(501.0, 380.0)",1,4,0
806,"(502.0, 380.0)",1,4,0
807,"(481.0, 380.0)",1,4,0
808,"(480.0, 379.0)",1,4,0
809,"(728.0, 503.0)",2,6,1
810,"(747.0, 504.0)",2,6,1
811,"(192.0, 380.0)",0,0,0
812,"(171.0, 381.0)",0,3,0
813,"(130.0, 400.0)",0,3,0
814,"(131.0, 400.0)",0,3,0
815,"(132.0, 400.0)",0,3,0
816,"(111.0, 422.0)",0,3,0
817,"(108.0, 422.0)",0,3,0
818,"(94.0, 422.0)",0,3,0
818,"(1118.0, 565.0)",5,5,-1
819,"(1309.0, 421.0)",6,1,4
820,"(1308.0, 422.0)",6,1,4
821,"(501.0, 381.0)",1,4,0
822,"(502.0, 380.0)",1,4,0
823,"(747.0, 505.0)",2,6,1
824,"(741.0, 505.0)",2,6,1
825,"(747.0, 510.0)",2,6,1
826,"(746.0, 525.0)",2,6,1
827,"(234.0, 380.0)",0,0,0
828,"(1305.0, 414.0)",6,1,4
829,"(1306.0, 403.0)",6,1,4
830,"(1306.0, 421.0)",6,1,4
831,"(1306.0, 421.0)",6,1,4
832,"(150.0, 381.0)",0,3,0
833,"(150.0, 382.0)",0,3,0
834,"(131.0, 381.0)",0,3,0
835,"(131.0, 381.0)",0,3,0
836,"(130.0, 401.0)",0,3,0
837,"(109.0, 421.0)",0,3,0
838,"(728.0, 504.0)",2,6,1
839,"(728.0, 504.0)",2,6,1
840,"(728.0, 504.0)",2,6,1
841,"(731.0, 505.0)",2,6,1
842,"(110.0, 422.0)",0,3,0
843,"(131.0, 402.0)",0,3,0
844,"(193.0, 380.0)",0,0,0
845,"(213.0, 380.0)",0,0,0
846,"(235.0, 379.0)",0,0,0
847,"(1058.0, 546.0)",5,5,5
848,"(1306.0, 406.0)",6,1,4
849,"(480.0, 375.0)",1,4,0
849,"(1306.0, 421.0)",6,1,4
850,"(1307.0, 417.0)",6,1,4
851,"(477.0, 379.0)",1,4,0
852,"(151.0, 380.0)",0,3,0
853,"(150.0, 381.0)",0,3,0
854,"(151.0, 381.0)",0,3,0
855,"(747.0, 505.0)",2,6,1
856,"(747.0, 523.0)",2,6,1
857,"(748.0, 521.0)",2,6,1
857,"(501.0, 380.0)",1,4,0
857,"(1306.0, 443.0)",6,1,4
858,"(150.0, 399.0)",0,3,0
859,"(171.0, 401.0)",0,3,0
860,"(171.0, 401.0)",0,3,0
861,"(151.0, 401.0)",0,3,0
862,"(111.0, 421.0)",0,3,0
863,"(128.0, 421.0)",0,3,0
864,"(108.0, 422.0)",0,3,0
865,"(1306.0, 422.0)",6,1,4
866,"(1307.0, 421.0)",6,1,4
867,"(1306.0, 422.0)",6,1,4
868,"(731.0, 504.0)",2,6,1
869,"(729.0, 504.0)",2,6,1
870,"(728.0, 505.0)",2,6,1
871,"(728.0, 505.0)",2,6,1
872,"(151.0, 381.0)",0,3,0
873,"(151.0, 381.0)",0,3,0
874,"(172.0, 380.0)",0,3,0
875,"(186.0, 380.0)",0,3,0
876,"(172.0, 380.0)",0,3,0
877,"(172.0, 380.0)",0,3,0
878,"(169.0, 381.0)",0,3,0
879,"(130.0, 401.0)",0,3,0
880,"(111.0, 401.0)",0,3,0
881,"(109.0, 422.0)",0,3,0
881,"(728.0, 504.0)",2,6,1
882,"(747.0, 505.0)",2,6,1
883,"(746.0, 505.0)",2,6,1
884,"(747.0, 524.0)",2,6,1
885,"(1284.0, 401.0)",6,1,4
886,"(1307.0, 401.0)",6,1,4
887,"(1305.0, 404.0)",6,1,4
888,"(1305.0, 402.0)",6,1,4
889,"(193.0, 378.0)",0,0,0
890,"(1120.0, 402.0)",4,1,3
891,"(1119.0, 402.0)",4,1,3
892,"(1119.0, 421.0)",4,1,3
893,"(153.0, 381.0)",0,3,0
894,"(151.0, 380.0)",0,3,0
895,"(111.0, 401.0)",0,3,0
896,"(728.0, 504.0)",2,6,1
897,"(742.0, 504.0)",2,6,1
898,"(733.0, 505.0)",2,6,1
899,"(748.0, 505.0)",2,6,1
900,"(1036.0, 401.0)",4,1,3
900,"(153.0, 381.0)",0,3,0
901,"(1077.0, 400.0)",4,1,3
901,"(150.0, 401.0)",0,3,0
902,"(151.0, 382.0)",0,3,0
903,"(130.0, 400.0)",0,3,0
904,"(130.0, 401.0)",0,3,0
905,"(130.0, 402.0)",0,3,0
906,"(110.0, 421.0)",0,3,0
907,"(150.0, 401.0)",0,3,0
908,"(1306.0, 422.0)",6,1,4
909,"(1309.0, 422.0)",6,1,4
910,"(1306.0, 423.0)",6,1,4
911,"(1098.0, 546.0)",5,5,5
912,"(1079.0, 525.0)",5,5,5
913,"(1079.0, 403.0)",4,1,3
914,"(1078.0, 402.0)",4,1,3
915,"(1093.0, 403.0)",4,1,3
916,"(1078.0, 402.0)",4,1,3
917,"(150.0, 381.0)",0,3,0
918,"(480.0, 374.0)",1,4,0
919,"(109.0, 403.0)",0,3,0
920,"(89.0, 421.0)",0,3,0
921,"(109.0, 401.0)",0,3,0
922,"(234.0, 378.0)",0,0,0
923,"(253.0, 361.0)",0,0,0
924,"(255.0, 360.0)",0,0,0
925,"(1306.0, 421.0)",6,1,4
926,"(1307.0, 421.0)",6,1,4
927,"(1305.0, 421.0)",6,1,4
928,"(1306.0, 402.0)",6,1,4
929,"(109.0, 421.0)",0,3,0
930,"(109.0, 422.0)",0,3,0
931,"(129.0, 402.0)",0,3,0
932,"(110.0, 401.0)",0,3,0
933,"(109.0, 402.0)",0,3,0
934,"(110.0, 401.0)",0,3,0
935,"(130.0, 382.0)",0,3,0
936,"(1078.0, 403.0)",4,1,3
937,"(1078.0, 402.0)",4,1,3
938,"(1098.0, 401.0)",4,1,3
939,"(1098.0, 402.0)",4,1,3
940,"(233.0, 379.0)",0,0,0
941,"(234.0, 380.0)",0,0,0
942,"(194.0, 380.0)",0,0,0
943,"(191.0, 381.0)",0,0,0
944,"(189.0, 380.0)",0,0,0
945,"(151.0, 381.0)",0,3,0
946,"(502.0, 361.0)",1,4,0
946,"(1309.0, 421.0)",6,1,4
947,"(1306.0, 421.0)",6,1,4
948,"(1309.0, 421.0)",6,1,4
949,"(1306.0, 419.0)",6,1,4
950,"(1306.0, 421.0)",6,1,4
951,"(69.0, 402.0)",0,3,0
951,"(1306.0, 422.0)",6,1,4
952,"(87.0, 402.0)",0,3,0
953,"(88.0, 421.0)",0,3,0
954,"(108.0, 422.0)",0,3,0
955,"(111.0, 421.0)",0,3,0
956,"(129.0, 402.0)",0,3,0
957,"(151.0, 401.0)",0,3,0
958,"(171.0, 381.0)",0,3,0
959,"(151.0, 382.0)",0,3,0
960,"(1119.0, 402.0)",4,1,3
961,"(1119.0, 402.0)",4,1,3
962,"(1127.0, 403.0)",4,1,3
963,"(1118.0, 402.0)",4,1,3
964,"(1119.0, 402.0)",4,1,3
965,"(1303.0, 422.0)",6,1,4
966,"(1305.0, 422.0)",6,1,4
967,"(151.0, 381.0)",0,3,0
968,"(130.0, 401.0)",0,3,0
969,"(130.0, 401.0)",0,3,0
970,"(130.0, 401.0)",0,3,0
971,"(127.0, 402.0)",0,3,0
972,"(418.0, 376.0)",1,4,0
973,"(395.0, 380.0)",1,4,0
974,"(377.0, 366.0)",1,4,0
975,"(322.0, 360.0)",1,0,0
976,"(235.0, 380.0)",0,0,0
977,"(213.0, 380.0)",0,0,0
978,"(1119.0, 566.0)",5,5,-1
978,"(170.0, 400.0)",0,3,0
979,"(129.0, 402.0)",0,3,0
980,"(130.0, 402.0)",0,3,0
981,"(110.0, 402.0)",0,3,0
982,"(108.0, 419.0)",0,3,0
983,"(111.0, 421.0)",0,3,0
984,"(1105.0, 402.0)",4,1,3
985,"(1119.0, 402.0)",4,1,3
986,"(1139.0, 401.0)",4,1,3
987,"(1297.0, 406.0)",6,1,4
988,"(1306.0, 403.0)",6,1,4
988,"(480.0, 361.0)",1,4,0
988,"(151.0, 380.0)",0,3,0
989,"(1306.0, 401.0)",6,1,4
990,"(1305.0, 402.0)",6,1,4
991,"(1305.0, 420.0)",6,1,4
992,"(1305.0, 415.0)",6,1,4
993,"(1311.0, 422.0)",6,1,4
994,"(233.0, 381.0)",0,0,0
995,"(316.0, 361.0)",1,0,0
996,"(378.0, 379.0)",1,4,0
996,"(1099.0, 525.0)",5,5,-1
997,"(1138.0, 565.0)",5,5,-1
997,"(378.0, 379.0)",1,4,0
998,"(109.0, 402.0)",0,3,0
999,"(108.0, 402.0)",0,3,0
1000,"(110.0, 401.0)",0,3,0
1001,"(130.0, 400.0)",0,3,0
1002,"(131.0, 381.0)",0,3,0
1003,"(110.0, 400.0)",0,3,0
1004,"(109.0, 400.0)",0,3,0
1005,"(110.0, 402.0)",0,3,0
1006,"(1099.0, 401.0)",4,1,3
1007,"(1098.0, 402.0)",4,1,3
1008,"(1117.0, 402.0)",4,1,3
1009,"(131.0, 402.0)",0,3,0
1009,"(1139.0, 401.0)",4,1,3
1010,"(150.0, 402.0)",0,3,0
1011,"(130.0, 402.0)",0,3,0
1012,"(109.0, 421.0)",0,3,0
1013,"(88.0, 422.0)",0,3,0
1014,"(69.0, 423.0)",0,3,0
1015,"(995.0, 380.0)",4,1,3
1016,"(1015.0, 380.0)",4,1,3
1017,"(996.0, 380.0)",4,1,3
1018,"(996.0, 380.0)",4,1,3
1019,"(1038.0, 400.0)",4,1,3
1019,"(130.0, 381.0)",0,3,0
1020,"(131.0, 380.0)",0,3,0
1021,"(171.0, 380.0)",0,3,0
1022,"(172.0, 380.0)",0,3,0
1023,"(191.0, 380.0)",0,0,0
1024,"(111.0, 381.0)",0,3,0
1025,"(111.0, 402.0)",0,3,0
1026,"(145.0, 401.0)",0,3,0
1027,"(130.0, 401.0)",0,3,0
1028,"(1057.0, 399.0)",4,1,3
1029,"(1077.0, 400.0)",4,1,3
1030,"(1118.0, 402.0)",4,1,3
1031,"(1099.0, 421.0)",4,1,3
1032,"(1303.0, 422.0)",6,1,4
1032,"(1139.0, 421.0)",4,1,3
1033,"(130.0, 382.0)",0,3,0
1034,"(110.0, 410.0)",0,3,0
1035,"(110.0, 419.0)",0,3,0
1036,"(109.0, 421.0)",0,3,0
1037,"(108.0, 422.0)",0,3,0
1038,"(90.0, 421.0)",0,3,0
1039,"(109.0, 416.0)",0,3,0
1040,"(110.0, 401.0)",0,3,0
1041,"(151.0, 381.0)",0,3,0
1042,"(212.0, 380.0)",0,0,0
1043,"(222.0, 380.0)",0,0,0
1044,"(230.0, 380.0)",0,0,0
1045,"(1303.0, 420.0)",6,1,4
1046,"(1307.0, 403.0)",6,1,4
1047,"(1284.0, 419.0)",6,1,4
1048,"(1305.0, 422.0)",6,1,4
1049,"(1305.0, 422.0)",6,1,4
1050,"(522.0, 360.0)",1,4,0
1051,"(522.0, 360.0)",1,4,0
1052,"(1099.0, 420.0)",4,1,3
1053,"(1099.0, 420.0)",4,1,3
1054,"(1098.0, 401.0)",4,1,3
1055,"(1097.0, 401.0)",4,1,3
1056,"(1098.0, 422.0)",4,1,3
1057,"(1306.0, 432.0)",6,1,4
1057,"(111.0, 380.0)",0,3,0
1057,"(1036.0, 401.0)",4,1,3
1058,"(1016.0, 382.0)",4,1,3
1059,"(131.0, 400.0)",0,3,0
1060,"(190.0, 381.0)",0,0,0
1061,"(191.0, 380.0)",0,0,0
1062,"(1009.0, 381.0)",4,1,3
1062,"(131.0, 382.0)",0,3,0
1063,"(151.0, 401.0)",0,3,0
1064,"(131.0, 401.0)",0,3,0
1065,"(131.0, 401.0)",0,3,0
1066,"(130.0, 402.0)",0,3,0
1067,"(110.0, 421.0)",0,3,0
1068,"(90.0, 422.0)",0,3,0
1069,"(89.0, 422.0)",0,3,0
1070,"(89.0, 403.0)",0,3,0
1071,"(1263.0, 402.0)",6,1,4
1072,"(1264.0, 402.0)",6,1,4
1073,"(1262.0, 402.0)",6,1,4
1074,"(170.0, 380.0)",0,3,0
1074,"(1241.0, 401.0)",6,1,-1
1075,"(231.0, 380.0)",0,0,0
1076,"(233.0, 380.0)",0,0,0
1077,"(1079.0, 401.0)",4,1,3
1078,"(1079.0, 400.0)",4,1,3
1079,"(1095.0, 401.0)",4,1,3
1080,"(1078.0, 400.0)",4,1,3
1081,"(130.0, 401.0)",0,3,0
1082,"(111.0, 402.0)",0,3,0
1083,"(131.0, 401.0)",0,3,0
1084,"(131.0, 382.0)",0,3,0
1085,"(135.0, 400.0)",0,3,0
1086,"(132.0, 381.0)",0,3,0
1087,"(1041.0, 401.0)",4,1,3
1088,"(1057.0, 401.0)",4,1,3
1089,"(1078.0, 401.0)",4,1,3
1090,"(1098.0, 401.0)",4,1,3
1091,"(480.0, 360.0)",1,4,0
1091,"(109.0, 422.0)",0,3,0
1092,"(129.0, 419.0)",0,3,0
1093,"(90.0, 423.0)",0,3,0
1094,"(109.0, 422.0)",0,3,0
1095,"(82.0, 422.0)",0,3,0
1096,"(68.0, 422.0)",0,3,0
1097,"(69.0, 422.0)",0,3,0
1098,"(111.0, 402.0)",0,3,0
1099,"(1076.0, 401.0)",4,1,3
1099,"(129.0, 394.0)",0,3,0
1100,"(1136.0, 401.0)",4,1,3
1101,"(1139.0, 401.0)",4,1,3
1102,"(1305.0, 408.0)",6,1,4
1103,"(1305.0, 402.0)",6,1,4
1104,"(1306.0, 422.0)",6,1,4
1105,"(1309.0, 422.0)",6,1,4
1106,"(131.0, 400.0)",0,3,0
1107,"(994.0, 380.0)",4,1,3
1108,"(996.0, 381.0)",4,1,3
1109,"(1016.0, 380.0)",4,1,3
1110,"(1037.0, 401.0)",4,1,3
1111,"(108.0, 422.0)",0,3,0
1112,"(99.0, 422.0)",0,3,0
1113,"(108.0, 422.0)",0,3,0
1114,"(109.0, 422.0)",0,3,0
1115,"(109.0, 422.0)",0,3,0
1116,"(109.0, 422.0)",0,3,0
1117,"(129.0, 401.0)",0,3,0
1118,"(131.0, 401.0)",0,3,0
1119,"(136.0, 381.0)",0,3,0
1120,"(151.0, 381.0)",0,3,0
1121,"(151.0, 381.0)",0,3,0
1122,"(150.0, 381.0)",0,3,0
1122,"(1306.0, 420.0)",6,1,4
1123,"(1306.0, 422.0)",6,1,4
1124,"(111.0, 381.0)",0,3,0
1125,"(105.0, 401.0)",0,3,0
1126,"(108.0, 401.0)",0,3,0
1127,"(1077.0, 401.0)",4,1,3
1128,"(1078.0, 401.0)",4,1,3
1129,"(1078.0, 401.0)",4,1,3
1130,"(1077.0, 401.0)",4,1,3
1131,"(1077.0, 402.0)",4,1,3
1132,"(728.0, 505.0)",2,6,1
1133,"(109.0, 419.0)",0,3,0
1134,"(461.0, 361.0)",1,4,0
1134,"(109.0, 421.0)",0,3,0
1135,"(90.0, 406.0)",0,3,0
1136,"(88.0, 422.0)",0,3,0
1137,"(89.0, 442.0)",0,3,0
1138,"(377.0, 373.0)",1,4,0
1139,"(337.0, 380.0)",1,0,0
1140,"(109.0, 401.0)",0,3,0
1141,"(109.0, 401.0)",0,3,0
1142,"(109.0, 402.0)",0,3,0
1143,"(111.0, 401.0)",0,3,0
1144,"(109.0, 381.0)",0,3,0
1145,"(128.0, 380.0)",0,3,0
1146,"(1055.0, 400.0)",4,1,3
1146,"(192.0, 380.0)",0,0,0
1147,"(747.0, 505.0)",2,6,1
1148,"(739.0, 505.0)",2,6,1
1149,"(728.0, 524.0)",2,6,1
1150,"(1100.0, 402.0)",4,1,3
1151,"(1099.0, 402.0)",4,1,3
1152,"(1098.0, 402.0)",4,1,3
1153,"(109.0, 421.0)",0,3,0
1154,"(88.0, 422.0)",0,3,0
1155,"(68.0, 422.0)",0,3,0
1156,"(68.0, 422.0)",0,3,0
1157,"(66.0, 422.0)",0,3,0
1158,"(1306.0, 420.0)",6,1,4
1158,"(68.0, 422.0)",0,3,0
1159,"(1301.0, 420.0)",6,1,4
1160,"(1308.0, 402.0)",6,1,4
1161,"(1133.0, 401.0)",4,1,3
1162,"(1089.0, 401.0)",4,1,3
1163,"(1078.0, 401.0)",4,1,3
1163,"(192.0, 380.0)",0,0,0
1164,"(1081.0, 401.0)",4,1,3
1165,"(106.0, 381.0)",0,3,0
1166,"(89.0, 401.0)",0,3,0
1167,"(81.0, 413.0)",0,3,0
1168,"(69.0, 420.0)",0,3,0
1169,"(90.0, 401.0)",0,3,0
1170,"(109.0, 401.0)",0,3,0
1171,"(1307.0, 436.0)",6,1,4
1172,"(130.0, 401.0)",0,3,0
1173,"(1097.0, 402.0)",4,1,3
1174,"(1099.0, 402.0)",4,1,3
1175,"(1098.0, 402.0)",4,1,3
1176,"(1098.0, 402.0)",4,1,3
1177,"(1118.0, 416.0)",4,1,3
1178,"(109.0, 422.0)",0,3,0
1179,"(210.0, 381.0)",0,0,0
1180,"(213.0, 380.0)",0,0,0
1181,"(150.0, 381.0)",0,3,0
1182,"(150.0, 381.0)",0,3,0
1183,"(130.0, 382.0)",0,3,0
1184,"(90.0, 402.0)",0,3,0
1185,"(1306.0, 422.0)",6,1,4
1186,"(1306.0, 422.0)",6,1,4
1187,"(541.0, 361.0)",1,4,0
1188,"(1037.0, 393.0)",4,1,3
1189,"(1055.0, 401.0)",4,1,3
1189,"(1305.0, 422.0)",6,1,4
1190,"(731.0, 505.0)",2,6,1
1191,"(1078.0, 401.0)",4,1,3
1192,"(1098.0, 403.0)",4,1,3
1193,"(1098.0, 402.0)",4,1,3
1194,"(1099.0, 405.0)",4,1,3
1195,"(1100.0, 403.0)",4,1,3
1196,"(1118.0, 420.0)",4,1,3
1197,"(90.0, 422.0)",0,3,0
1198,"(89.0, 422.0)",0,3,0
1199,"(89.0, 422.0)",0,3,0
1200,"(86.0, 422.0)",0,3,0
1201,"(67.0, 422.0)",0,3,0
1202,"(91.0, 401.0)",0,3,0
1203,"(1036.0, 400.0)",4,1,3
1204,"(1055.0, 401.0)",4,1,3
1205,"(1057.0, 401.0)",4,1,3
1206,"(1058.0, 401.0)",4,1,3
1207,"(1078.0, 402.0)",4,1,3
1208,"(748.0, 523.0)",2,6,1
1208,"(1095.0, 402.0)",4,1,3
1209,"(748.0, 525.0)",2,6,1
1210,"(131.0, 401.0)",0,3,0
1211,"(129.0, 402.0)",0,3,0
1212,"(108.0, 422.0)",0,3,0
1213,"(91.0, 422.0)",0,3,0
1214,"(111.0, 421.0)",0,3,0
1215,"(110.0, 422.0)",0,3,0
1216,"(110.0, 417.0)",0,3,0
1217,"(129.0, 407.0)",0,3,0
1217,"(1058.0, 401.0)",4,1,3
1218,"(1077.0, 402.0)",4,1,3
1219,"(1079.0, 403.0)",4,1,3
1220,"(1097.0, 403.0)",4,1,3
1221,"(1079.0, 402.0)",4,1,3
1222,"(1079.0, 402.0)",4,1,3
1223,"(99.0, 401.0)",0,3,0
1224,"(109.0, 401.0)",0,3,0
1225,"(110.0, 401.0)",0,3,0
1226,"(131.0, 400.0)",0,3,0
1227,"(111.0, 402.0)",0,3,0
1228,"(108.0, 402.0)",0,3,0
1229,"(110.0, 402.0)",0,3,0
1230,"(1306.0, 422.0)",6,1,4
1231,"(1306.0, 441.0)",6,1,4
1232,"(1306.0, 422.0)",6,1,4
1233,"(1307.0, 422.0)",6,1,4
1234,"(1306.0, 422.0)",6,1,4
1235,"(109.0, 422.0)",0,3,0
1236,"(111.0, 422.0)",0,3,0
1237,"(110.0, 421.0)",0,3,0
1238,"(128.0, 421.0)",0,3,0
1239,"(109.0, 402.0)",0,3,0
1240,"(109.0, 401.0)",0,3,0
1241,"(89.0, 402.0)",0,3,0
1242,"(81.0, 413.0)",0,3,0
1243,"(94.0, 403.0)",0,3,0
1244,"(99.0, 402.0)",0,3,0
1245,"(110.0, 401.0)",0,3,0
1246,"(132.0, 382.0)",0,3,0
1247,"(1015.0, 382.0)",4,1,3
1248,"(996.0, 401.0)",4,1,3
1249,"(275.0, 380.0)",0,0,0
1249,"(1015.0, 400.0)",4,1,3
1250,"(296.0, 379.0)",1,0,0
1251,"(747.0, 505.0)",2,6,1
1252,"(747.0, 524.0)",2,6,1
1253,"(378.0, 360.0)",1,4,0
1254,"(69.0, 422.0)",0,3,0
1255,"(91.0, 422.0)",0,3,0
1256,"(89.0, 422.0)",0,3,0
1257,"(89.0, 422.0)",0,3,0
1258,"(89.0, 422.0)",0,3,0
1259,"(107.0, 421.0)",0,3,0
1260,"(110.0, 401.0)",0,3,0
1261,"(111.0, 391.0)",0,3,0
1262,"(522.0, 375.0)",1,4,0
1263,"(505.0, 360.0)",1,4,0
1264,"(130.0, 380.0)",0,3,0
1264,"(1077.0, 401.0)",4,1,3
1265,"(111.0, 381.0)",0,3,0
1266,"(189.0, 381.0)",0,0,0
1267,"(89.0, 403.0)",0,3,0
1268,"(234.0, 381.0)",0,0,0
1268,"(90.0, 421.0)",0,3,0
1269,"(109.0, 421.0)",0,3,0
1270,"(89.0, 422.0)",0,3,0
1271,"(438.0, 379.0)",1,4,0
1272,"(438.0, 379.0)",1,4,0
1273,"(419.0, 361.0)",1,4,0
1274,"(1078.0, 402.0)",4,1,3
1275,"(1078.0, 402.0)",4,1,3
1276,"(1305.0, 421.0)",6,1,4
1277,"(151.0, 401.0)",0,3,0
1277,"(1305.0, 421.0)",6,1,4
1278,"(128.0, 402.0)",0,3,0
1279,"(110.0, 421.0)",0,3,0
